Country Name,Country Code,Indicator Name,Indicator Code,Year,GDP
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,3280.86
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,3203.12
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,3279.44
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,3428.6
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,3246.16
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,3704.17
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,3640.26
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,3778.04
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,3556.54
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,-69.4
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,192.57
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,322.94
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,409.75
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,319.02
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,548.47
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,317.94
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,387.88
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,603.76
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,645.38
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,623.93
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,854.16
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,939.62
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,894.24
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,1019.55
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,1270.16
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1036.27
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1226.49
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1465.3
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1393.82
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1519.08
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1609.1
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1532.97
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1742.51
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1697.76
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1819.01
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1900.6
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1844.79
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,2126.72
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,2090.86
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,2072.51
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2387.42
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,2476.98
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,2369.87
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,2379.15
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,2545.64
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,2637.79
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,2607.63
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,2753.55
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,2783.16
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,2705.43
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,2909.88
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,2997.09
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,3131.49
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,2947.23
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,3057.42
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,3115.78
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,3216.84
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,3238.47
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,36.37
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,105.68
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,25.87
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,345.06
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,193.97
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,318.44
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,437.53
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,573.61
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,558.72
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,471.32
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,670.14
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,682.6
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,815.53
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,877.14
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,1133.06
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,902.96
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,945.32
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1035.38
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1177.5
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,1151.52
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1261.01
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1400.37
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1307.67
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1300.69
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1496.93
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1622.88
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1758.24
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1818.55
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,1891.61
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2036.59
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,1920.61
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2003.1
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,1961.66
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,2327.13
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,2338.05
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,2246.36
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,2414.74
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,2410.05
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,2476.63
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,2618.37
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,2826.64
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,2660.62
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,2774.56
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,2712.42
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,3034.37
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,2860.21
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,2861.53
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,2851.89
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,3091.81
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,95.21
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,-48.76
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,276.45
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,466.45
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,283.17
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,296.95
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,399.79
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,420.21
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,837.81
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,779.5
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,934.15
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,889.95
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,931.58
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,972.33
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,1039.13
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,979.93
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,1225.67
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,1259.75
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,1402.86
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,1402.21
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,1441.13
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1434.82
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1601.22
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1788.84
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1837.36
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1914.92
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,2061.3
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1989.44
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,2202.31
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,2402.68
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,2594.71
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,2339.39
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,2481.87
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,2723.18
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,2557.1
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,2796.22
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,2725.4
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,2856.54
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,2838.67
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,3088.55
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,2987.15
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,3190.59
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,3165.52
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,3343.78
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,3317.36
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,3479.12
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,3675.65
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,3768.87
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,3699.15
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,3699.8
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,3919.64
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,4225.78
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,35.89
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,62.63
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,302.67
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,202.33
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,289.84
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,336.44
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,450.1
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,447.1
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,519.15
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,519.28
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,452.36
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,669.56
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,876.68
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,642.76
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,697.5
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,731.41
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,950.67
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,933.64
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,901.36
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1046.07
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1138.52
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,1255
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1086.39
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1101.93
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1456.8
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1281.35
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1414.47
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1457.34
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1561.05
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1472.48
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,1617.8
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,1610.07
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,1559.84
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,1769.31
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,1752.9
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,1807.2
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,1745.56
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,2069.39
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,2041.59
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,2094
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,2010.71
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,2323.89
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,2166.16
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,2141.06
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,2301.29
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,2419.99
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,2344.65
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,2518.48
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,2542.59
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,2370.33
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,2661.06
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,2337.72
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,2637.7
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,2553.24
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,2692.33
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,-32.95
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,-48.96
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,328.42
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,324.45
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,59.98
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,372.88
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,213.2
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,304.54
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,302.6
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,505.44
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,392.03
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,471.61
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,435.31
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,556.74
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,688.33
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,890.37
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,827.09
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,860.09
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,1095.26
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,997.83
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,951.45
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,880.11
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,1100.58
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1074.98
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,1205.74
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1178.74
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1235.18
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1043.28
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1308.36
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1465.95
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,1344.35
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,1451.22
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,1408.85
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,1558.97
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,1539.75
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,1505.96
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,1654.83
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2005,1803.58
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2006,
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2007,1894.98
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2008,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2009,2008.37
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2010,1889.22
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2011,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2012,2286.93
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,2013,2091.81
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2014,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2015,
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,2016,2316.04
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2017,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2018,
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,2019,2259.36
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,2020,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2021,2446.77
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2022,2392.14
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1960,126.35
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1961,68.54
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1962,175.59
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1963,202.02
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1964,324.62
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1965,357.51
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1966,343.25
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1967,290.67
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1968,434.14
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1969,383.82
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1970,317.88
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1971,418.8
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1972,500.63
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1973,616.26
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1974,539.94
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1975,470.43
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1976,630.08
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1977,668.8
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1978,709.1
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1979,815.55
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1980,858.52
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1981,730.26
Malaysia,COU,GDP (current US$),NY.GDP.MKTP.CD,1982,761.12
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1983,751.77
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1984,958.73
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,1985,1066.78
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1986,
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1987,963.87
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,1988,1167.74
Norway,COU,GDP (current US$),NY.GDP.MKTP.CD,1989,1104.68
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1990,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1991,1001.14
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,1992,1221.16
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1993,1093.43
Jamaica,COU,GDP (current US$),NY.GDP.MKTP.CD,1994,1105.99
Thailand,COU,GDP (current US$),NY.GDP.MKTP.CD,1995,1217.77
India,COU,GDP (current US$),NY.GDP.MKTP.CD,1996,1226.93
Australia,COU,GDP (current US$),NY.GDP.MKTP.CD,1997,
Singapore,COU,GDP (current US$),NY.GDP.MKTP.CD,1998,1207.52
England,COU,GDP (current US$),NY.GDP.MKTP.CD,1999,
Switzerland,COU,GDP (current US$),NY.GDP.MKTP.CD,2000,
England,COU,GDP (current US$),NY.GDP.MKTP.CD,2001,1256.05
India,COU,GDP (current US$),NY.GDP.MKTP.CD,2002,
Maldives,COU,GDP (current US$),NY.GDP.MKTP.CD,2003,1435.84
Sri Lanka,COU,GDP (current US$),NY.GDP.MKTP.CD,2004,1635.65
